"time","src_ip","dst_ip","dport","sport","bytesin","bytesout","pkts","pktsin","pktsout","synin","synackout","rstin","rstout","get","post"
2021-03-21 23:01:11,206.189.103.79,213.61.202.118,2221,62366,86,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:11,206.189.103.79,213.61.202.117,2221,62366,86,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:11,206.189.103.79,213.61.202.114,2221,62366,86,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:11,206.189.103.79,213.61.202.119,2221,62366,86,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:11,206.189.103.79,213.61.202.115,2221,62366,86,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:11,52.215.192.229,213.61.202.116,993,26564,1555,5019,21,12,9,1,9,0,0,0,0
2021-03-21 23:01:11,52.215.192.231,213.61.202.116,993,26550,1789,5142,24,14,10,1,10,0,0,0,0
2021-03-21 23:01:11,52.166.127.37,213.61.202.114,38766,9354,84,259,2,1,1,0,1,0,0,0,0
2021-03-21 23:01:11,94.82.64.194,213.61.202.114,34245,9016,90,173,3,1,2,0,2,0,0,0,0
2021-03-21 23:01:11,52.215.192.227,213.61.202.116,993,32688,1281,2140,21,10,11,0,11,0,2,0,0
2021-03-21 23:01:12,194.147.140.94,213.61.202.118,15313,54818,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:12,94.82.64.194,213.61.202.114,34245,9016,84,1078,2,1,1,0,1,0,0,0,0
2021-03-21 23:01:12,52.215.192.227,213.61.202.116,993,33038,2403,6655,34,18,16,1,16,0,0,0,0
2021-03-21 23:01:12,185.156.73.31,213.61.202.123,7819,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:12,194.147.140.94,213.61.202.116,15313,54818,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:12,52.215.192.231,213.61.202.116,993,26550,1047,2046,18,8,10,0,10,0,2,0,0
2021-03-21 23:01:12,185.156.73.31,213.61.202.117,58156,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:12,52.215.192.229,213.61.202.116,993,26564,1281,2140,21,10,11,0,11,0,2,0,0
2021-03-21 23:01:13,134.209.164.184,213.61.202.118,29594,51073,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:13,51.83.164.217,213.61.202.115,53741,39133,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:13,89.200.133.147,213.61.202.120,8080,18659,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:13,194.147.140.94,213.61.202.122,15313,54818,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:13,185.156.73.31,213.61.202.119,20190,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:13,52.215.192.227,213.61.202.116,993,33038,433,504,8,4,4,0,4,0,2,0,0
2021-03-21 23:01:14,108.61.249.110,213.61.202.118,80,34050,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:14,93.37.135.59,213.61.202.116,993,43922,352,749,5,3,2,0,2,0,0,0,0
2021-03-21 23:01:14,213.61.202.114,94.82.64.194,9016,48983,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:01:14,94.82.64.194,213.61.202.114,34245,9016,84,84,2,1,1,0,1,0,1,0,0
2021-03-21 23:01:15,89.200.133.147,213.61.202.117,3074,17155,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:15,185.156.73.31,213.61.202.118,49155,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:15,89.200.133.147,213.61.202.120,465,56673,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:15,93.37.135.59,213.61.202.116,993,43922,1703,1153,21,14,7,0,7,0,0,0,0
2021-03-21 23:01:15,94.82.64.194,213.61.202.114,34245,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:01:16,185.156.73.31,213.61.202.121,38734,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:17,94.82.64.194,213.61.202.114,48983,9016,90,173,3,1,2,0,2,0,0,0,0
2021-03-21 23:01:17,79.124.62.90,213.61.202.123,8850,43709,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:17,89.200.133.147,213.61.202.117,8080,892,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:17,213.61.202.114,94.82.64.194,9016,48983,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:01:19,89.200.133.147,213.61.202.120,465,19897,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:20,185.156.73.31,213.61.202.121,18203,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:20,89.200.133.147,213.61.202.117,80,52054,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:20,185.156.73.31,213.61.202.121,20707,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:21,89.200.133.147,213.61.202.117,8080,64787,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:21,89.200.133.147,213.61.202.117,80,47142,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:22,185.156.73.31,213.61.202.114,17335,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:23,94.82.64.194,213.61.202.114,48983,9016,174,920,4,2,2,0,2,0,0,0,0
2021-03-21 23:01:24,185.156.73.31,213.61.202.121,15899,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:25,36.159.106.69,213.61.202.116,445,56061,90,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:25,193.27.229.207,213.61.202.121,40403,46810,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:25,89.200.133.147,213.61.202.117,443,10178,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:26,89.200.133.147,213.61.202.120,3074,2613,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:26,213.61.202.114,94.82.64.194,9016,14604,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:01:26,94.82.64.194,213.61.202.114,48983,9016,84,84,2,1,1,0,1,0,1,0,0
2021-03-21 23:01:26,185.156.73.31,213.61.202.116,4227,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:27,108.61.249.110,213.61.202.118,80,34050,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:28,167.248.133.19,213.61.202.125,22222,3767,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:29,213.61.202.114,94.82.64.194,9016,14604,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:01:29,185.156.73.31,213.61.202.121,16454,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:29,89.200.133.147,213.61.202.120,465,32708,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:30,194.147.140.94,213.61.202.119,15313,54818,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:30,66.102.1.188,213.61.202.114,25076,5228,297,244,5,3,2,0,2,0,0,0,0
2021-03-21 23:01:30,216.58.206.35,213.61.202.114,33372,80,173,493,3,1,2,0,2,0,0,0,0
2021-03-21 23:01:30,79.124.62.90,213.61.202.125,7944,43709,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:31,89.200.133.147,213.61.202.117,3478,48171,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:31,185.156.73.31,213.61.202.118,54106,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:31,89.200.133.147,213.61.202.120,8080,23682,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:31,94.82.64.194,213.61.202.114,48983,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:01:32,89.200.133.147,213.61.202.117,443,29772,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:32,89.200.133.147,213.61.202.120,465,9749,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:32,52.239.142.164,213.61.202.114,10154,443,84,168,3,1,2,0,2,0,0,0,0
2021-03-21 23:01:32,94.82.64.194,213.61.202.114,14604,9016,90,1693,4,1,3,0,3,0,0,0,0
2021-03-21 23:01:32,89.200.133.147,213.61.202.120,3478,4800,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:32,95.217.229.171,213.61.202.121,53977,25461,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:32,185.156.73.31,213.61.202.118,17335,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:33,185.156.73.31,213.61.202.119,49155,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:33,194.147.140.94,213.61.202.121,15313,54818,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:33,185.156.73.31,213.61.202.121,61775,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:34,195.54.161.150,213.61.202.126,52671,56872,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:34,65.55.44.109,213.61.202.114,63684,443,0,84,1,0,1,0,1,0,1,0,0
2021-03-21 23:01:34,185.156.73.31,213.61.202.117,7021,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:35,213.61.202.114,94.82.64.194,9016,8556,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:01:35,185.156.73.31,213.61.202.114,21497,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:35,94.82.64.194,213.61.202.114,14604,9016,432,436,8,5,3,0,3,1,0,0,0
2021-03-21 23:01:36,193.118.53.210,213.61.202.117,443,46672,1203,3995,14,7,7,1,7,0,0,0,0
2021-03-21 23:01:36,94.82.64.194,213.61.202.114,14604,9016,168,0,2,2,0,0,0,2,0,0,0
2021-03-21 23:01:36,89.248.165.199,213.61.202.115,18215,46357,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:36,193.118.53.214,213.61.202.117,443,26813,252,84,4,3,1,1,1,2,0,0,0
2021-03-21 23:01:36,93.37.135.59,213.61.202.116,993,43922,220,502,6,2,4,0,4,0,0,0,0
2021-03-21 23:01:36,185.156.73.31,213.61.202.125,7112,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:36,185.156.73.31,213.61.202.121,6612,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:36,52.144.40.147,213.61.202.114,24789,443,90,90,2,1,1,0,1,0,0,0,0
2021-03-21 23:01:37,93.37.135.59,213.61.202.116,993,43922,0,161,1,0,1,0,1,0,0,0,0
2021-03-21 23:01:37,201.71.144.227,213.61.202.118,1433,8719,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:37,185.156.73.31,213.61.202.117,7486,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:37,193.118.53.210,213.61.202.117,443,46672,90,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:38,162.142.125.25,213.61.202.126,993,45809,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:38,79.124.62.90,213.61.202.121,8366,43709,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:38,94.82.64.194,213.61.202.114,8556,9016,90,173,3,1,2,0,2,0,0,0,0
2021-03-21 23:01:38,23.226.129.200,213.61.202.120,45389,57355,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:38,94.82.64.194,213.61.202.114,14604,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:01:38,93.37.135.59,213.61.202.116,993,43922,634,102,8,7,1,0,1,6,0,0,0
2021-03-21 23:01:40,89.200.133.147,213.61.202.120,8080,24413,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:40,185.156.73.31,213.61.202.118,15899,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:40,94.82.64.194,213.61.202.114,8556,9016,84,1326,2,1,1,0,1,0,0,0,0
2021-03-21 23:01:41,193.118.53.210,213.61.202.117,443,46672,180,90,3,2,1,0,1,0,0,0,0
2021-03-21 23:01:41,213.61.202.114,94.82.64.194,9016,42206,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:01:41,94.82.64.194,213.61.202.114,8556,9016,84,84,2,1,1,0,1,0,1,0,0
2021-03-21 23:01:41,213.136.89.137,213.61.202.116,80,45707,168,84,3,2,1,1,1,1,1,0,0
2021-03-21 23:01:42,185.156.73.31,213.61.202.126,20756,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:42,185.156.73.31,213.61.202.115,7021,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:42,94.82.64.194,213.61.202.114,8556,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:01:43,45.155.205.155,213.61.202.114,41007,54521,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:43,94.82.64.194,213.61.202.114,42206,9016,90,173,3,1,2,0,2,0,0,0,0
2021-03-21 23:01:43,89.200.133.147,213.61.202.120,443,32674,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:43,193.27.229.47,213.61.202.114,40853,46746,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:44,185.156.73.31,213.61.202.126,19827,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:44,89.248.165.199,213.61.202.118,18215,46357,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:44,89.200.133.147,213.61.202.117,465,26930,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:44,74.120.14.94,213.61.202.120,9485,1091,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:44,185.156.73.31,213.61.202.126,29616,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:44,185.156.73.31,213.61.202.116,61775,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:44,89.200.133.147,213.61.202.120,443,59775,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:45,24.149.10.29,213.61.202.116,445,40631,90,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:45,185.156.73.31,213.61.202.121,30275,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:45,89.200.133.147,213.61.202.117,465,27199,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:46,24.149.10.29,213.61.202.125,445,50068,90,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:46,45.148.10.190,213.61.202.114,80,49541,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:47,185.156.73.31,213.61.202.114,41231,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:47,94.82.64.194,213.61.202.114,42206,9016,84,954,2,1,1,0,1,0,0,0,0
2021-03-21 23:01:48,122.154.62.60,213.61.202.126,445,33861,90,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:49,167.248.133.26,213.61.202.120,1024,46758,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:49,185.156.73.31,213.61.202.125,52749,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:50,162.142.125.72,213.61.202.125,2345,16832,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:51,213.61.202.114,94.82.64.194,9016,26698,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:01:51,185.156.73.31,213.61.202.117,40550,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:51,122.154.62.60,213.61.202.126,445,33861,90,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:51,94.82.64.194,213.61.202.114,42206,9016,84,84,2,1,1,0,1,0,1,0,0
2021-03-21 23:01:52,89.200.133.147,213.61.202.117,3478,3727,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:52,185.156.73.31,213.61.202.120,7486,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:52,89.200.133.147,213.61.202.120,3478,23211,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:54,213.61.202.114,65.55.252.93,443,25944,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:01:55,212.70.149.71,213.61.202.116,465,30566,188,98,3,2,1,1,1,0,0,0,0
2021-03-21 23:01:55,92.63.197.95,213.61.202.122,33028,8080,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:55,74.120.14.81,213.61.202.118,12181,56277,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:55,213.61.202.114,94.82.64.194,9016,26698,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:01:56,185.156.73.31,213.61.202.126,59695,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:56,185.156.73.31,213.61.202.115,59695,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:56,94.82.64.194,213.61.202.114,42206,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:01:56,89.200.133.147,213.61.202.117,80,64265,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:56,185.156.73.31,213.61.202.123,40039,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:57,89.200.133.147,213.61.202.117,465,64371,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:01:57,185.252.19.100,213.61.202.114,46721,80,278,2032,6,3,3,0,3,0,0,0,0
2021-03-21 23:01:57,213.61.202.114,185.252.19.100,80,46721,0,98,1,0,1,0,0,0,0,0,0
2021-03-21 23:01:57,213.61.202.114,65.55.252.93,443,25944,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:01:58,185.252.19.100,213.61.202.114,46721,80,1194,180,5,3,2,0,2,0,0,0,0
2021-03-21 23:01:58,94.82.64.194,213.61.202.114,26698,9016,90,173,3,1,2,0,2,0,0,0,0
2021-03-21 23:01:58,185.167.97.160,213.61.202.126,143,43357,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:59,94.82.64.194,213.61.202.114,26698,9016,180,180,4,2,2,0,2,0,0,0,0
2021-03-21 23:01:59,185.156.73.31,213.61.202.119,59695,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:01:59,89.248.165.119,213.61.202.126,1080,56971,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:00,202.148.27.146,213.61.202.121,445,53016,90,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:00,212.70.149.71,213.61.202.116,465,30566,649,4097,8,4,4,0,4,0,0,0,0
2021-03-21 23:02:00,185.156.73.31,213.61.202.114,56838,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:01,185.156.73.31,213.61.202.116,16454,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:01,52.166.127.37,213.61.202.114,38766,9354,84,259,2,1,1,0,1,0,0,0,0
2021-03-21 23:02:02,192.35.168.98,213.61.202.119,82,42921,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:02,185.156.73.31,213.61.202.119,1510,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:02,185.156.73.31,213.61.202.116,56284,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:02,89.200.133.147,213.61.202.120,80,58515,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:02:02,52.215.192.232,213.61.202.116,993,31498,2836,7188,42,22,20,1,20,0,2,0,0
2021-03-21 23:02:02,52.215.192.226,213.61.202.116,993,61400,2746,7188,41,21,20,1,20,0,2,0,0
2021-03-21 23:02:02,94.82.64.194,213.61.202.114,26698,9016,168,1534,4,2,2,0,2,0,1,0,0
2021-03-21 23:02:03,213.61.202.114,40.68.39.15,443,29430,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:03,213.61.202.114,40.68.39.15,443,26768,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:03,20.38.108.228,213.61.202.114,59149,443,7219,10974,27,12,15,0,15,0,0,0,0
2021-03-21 23:02:03,213.61.202.114,20.38.108.228,443,49704,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:03,213.61.202.114,20.38.108.228,443,59149,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:03,52.215.192.226,213.61.202.116,993,61862,2836,7159,42,22,20,1,20,0,2,0,0
2021-03-21 23:02:03,213.61.202.114,65.55.252.93,443,25944,0,86,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:03,213.61.202.114,94.82.64.194,9016,4515,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:03,52.215.192.226,213.61.202.116,993,61752,2836,7159,42,22,20,1,20,0,2,0,0
2021-03-21 23:02:04,94.82.64.194,213.61.202.114,26698,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:02:04,213.136.89.137,213.61.202.125,80,45707,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:04,185.156.73.31,213.61.202.119,46106,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:04,89.248.165.199,213.61.202.126,18215,46357,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:04,40.68.39.15,213.61.202.114,29430,443,5817,5597,22,11,11,0,11,0,0,0,0
2021-03-21 23:02:04,40.68.39.15,213.61.202.114,26768,443,5817,5629,22,11,11,0,11,0,0,0,0
2021-03-21 23:02:04,20.38.108.228,213.61.202.114,49704,443,7534,5764,24,11,13,0,13,0,0,0,0
2021-03-21 23:02:05,89.200.133.147,213.61.202.117,3478,32229,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:02:05,212.70.149.71,213.61.202.116,465,30566,396,474,5,3,2,0,2,0,0,0,0
2021-03-21 23:02:06,119.74.226.149,213.61.202.120,23,16570,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:06,213.61.202.114,94.82.64.194,9016,4515,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:07,193.27.229.207,213.61.202.116,40403,46810,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:07,143.198.61.207,213.61.202.120,8500,61953,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:07,185.156.73.31,213.61.202.119,52749,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:08,185.156.73.31,213.61.202.119,7819,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:08,94.82.64.194,213.61.202.114,4515,9016,180,263,5,2,3,0,3,0,0,0,0
2021-03-21 23:02:09,185.156.73.31,213.61.202.118,61775,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:09,89.200.133.147,213.61.202.120,465,53013,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:02:10,89.200.133.147,213.61.202.120,465,61664,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:02:10,213.61.202.114,94.82.64.194,9016,24482,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:10,92.63.197.95,213.61.202.120,33028,8080,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:10,89.200.133.147,213.61.202.117,3478,12737,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:02:10,185.156.73.31,213.61.202.115,49155,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:10,185.156.73.31,213.61.202.125,49155,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:10,212.70.149.71,213.61.202.116,465,30566,220,292,3,2,1,0,1,0,0,0,0
2021-03-21 23:02:10,89.200.133.147,213.61.202.120,8080,2268,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:02:10,94.82.64.194,213.61.202.114,4515,9016,168,1534,4,2,2,0,2,0,1,0,0
2021-03-21 23:02:11,185.156.73.31,213.61.202.114,46115,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:11,185.156.73.31,213.61.202.122,49155,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:11,185.156.73.31,213.61.202.117,29616,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:11,185.156.73.31,213.61.202.116,52749,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:12,94.82.64.194,213.61.202.114,4515,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:02:13,213.61.202.114,94.82.64.194,9016,24482,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:14,185.156.73.31,213.61.202.125,20190,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:15,185.156.73.31,213.61.202.122,43471,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:15,212.70.149.71,213.61.202.116,465,30566,215,133,3,2,1,0,1,0,0,0,0
2021-03-21 23:02:15,213.61.202.114,65.55.252.93,443,51092,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:16,185.156.73.31,213.61.202.119,17335,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:16,185.156.73.31,213.61.202.117,50339,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:16,94.82.64.194,213.61.202.114,24482,9016,90,173,3,1,2,0,2,0,0,0,0
2021-03-21 23:02:16,45.146.164.170,213.61.202.114,23990,43843,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:17,195.54.161.150,213.61.202.125,57661,56872,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:18,213.61.202.114,65.55.252.93,443,51092,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:20,89.200.133.147,213.61.202.120,3074,19826,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:02:20,212.70.149.71,213.61.202.116,465,30566,221,137,3,2,1,0,1,0,0,0,0
2021-03-21 23:02:21,185.156.73.31,213.61.202.115,15899,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:21,89.200.133.147,213.61.202.117,3074,44413,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:02:22,185.156.73.31,213.61.202.116,40039,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:22,94.82.64.194,213.61.202.114,24482,9016,90,179,3,1,2,0,2,0,0,0,0
2021-03-21 23:02:23,108.61.249.110,213.61.202.118,443,34050,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:23,94.82.64.194,213.61.202.114,24482,9016,174,1292,4,2,2,0,2,0,0,0,0
2021-03-21 23:02:24,79.124.62.90,213.61.202.122,9229,43709,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:24,213.61.202.114,94.82.64.194,9016,9532,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:24,94.82.64.194,213.61.202.114,24482,9016,84,84,2,1,1,0,1,0,1,0,0
2021-03-21 23:02:24,185.156.73.31,213.61.202.114,7021,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:24,213.61.202.114,65.55.252.93,443,51092,0,86,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:25,212.70.149.71,213.61.202.116,465,30566,243,137,3,2,1,0,1,0,0,0,0
2021-03-21 23:02:26,202.148.27.146,213.61.202.123,445,55536,90,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:26,205.185.117.46,213.61.202.114,5555,46339,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:27,94.82.64.194,213.61.202.114,9532,9016,90,1693,4,1,3,0,3,0,0,0,0
2021-03-21 23:02:27,185.156.73.31,213.61.202.114,4164,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:27,213.61.202.114,94.82.64.194,9016,9532,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:02:27,185.156.73.31,213.61.202.116,56838,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:02:27,94.82.64.194,213.61.202.114,24482,9016,84,0,1,1,0,0,0,1,0,0,0
